fold,contamination,threshold,precision,recall,f1,predicted_positives
4,0.203,0.10049738260532096,0.02702702702702703,0.07692307692307693,0.04,37
4,0.20400000000000001,0.10087561503523752,0.02702702702702703,0.07692307692307693,0.04,37
4,0.20500000000000002,0.10125384746515408,0.02702702702702703,0.07692307692307693,0.04,37
4,0.20600000000000002,0.10163207989507066,0.02702702702702703,0.07692307692307693,0.04,37
4,0.20700000000000002,0.10191834202748538,0.02631578947368421,0.07692307692307693,0.0392156862745098,38
4,0.20800000000000002,0.10198595779225428,0.02631578947368421,0.07692307692307693,0.0392156862745098,38
4,0.20900000000000002,0.10205357355702317,0.02631578947368421,0.07692307692307693,0.0392156862745098,38
4,0.21,0.10212118932179207,0.02631578947368421,0.07692307692307693,0.0392156862745098,38
4,0.211,0.10218880508656095,0.02631578947368421,0.07692307692307693,0.0392156862745098,38
4,0.212,0.10225642085132984,0.02631578947368421,0.07692307692307693,0.0392156862745098,38
4,0.213,0.10270096125930964,0.02564102564102564,0.07692307692307693,0.038461538461538464,39
4,0.214,0.10329983301726552,0.02564102564102564,0.07692307692307693,0.038461538461538464,39
4,0.215,0.10389870477522142,0.02564102564102564,0.07692307692307693,0.038461538461538464,39
4,0.216,0.10449757653317733,0.02564102564102564,0.07692307692307693,0.038461538461538464,39
4,0.217,0.10509644829113321,0.02564102564102564,0.07692307692307693,0.038461538461538464,39
4,0.218,0.10562377784557944,0.05,0.15384615384615385,0.07547169811320754,40
4,0.219,0.10564055622043378,0.05,0.15384615384615385,0.07547169811320754,40
4,0.22,0.10565733459528812,0.05,0.15384615384615385,0.07547169811320754,40
4,0.221,0.10567411297014247,0.05,0.15384615384615385,0.07547169811320754,40
4,0.222,0.1056908913449968,0.05,0.15384615384615385,0.07547169811320754,40
4,0.223,0.10570766971985116,0.05,0.15384615384615385,0.07547169811320754,40
4,0.224,0.105853183395416,0.04878048780487805,0.15384615384615385,0.07407407407407407,41
4,0.225,0.10610999946638676,0.04878048780487805,0.15384615384615385,0.07407407407407407,41
4,0.226,0.10636681553735752,0.04878048780487805,0.15384615384615385,0.07407407407407407,41
4,0.227,0.10662363160832829,0.04878048780487805,0.15384615384615385,0.07407407407407407,41
4,0.228,0.10688044767929908,0.04878048780487805,0.15384615384615385,0.07407407407407407,41
4,0.229,0.10713726375026984,0.04878048780487805,0.15384615384615385,0.07407407407407407,41
4,0.23,0.10722503413752735,0.047619047619047616,0.15384615384615385,0.07272727272727272,42
4,0.231,0.1073038550474118,0.047619047619047616,0.15384615384615385,0.07272727272727272,42
4,0.232,0.10738267595729624,0.047619047619047616,0.15384615384615385,0.07272727272727272,42
4,0.233,0.10746149686718069,0.047619047619047616,0.15384615384615385,0.07272727272727272,42
4,0.234,0.10754031777706513,0.047619047619047616,0.15384615384615385,0.07272727272727272,42
4,0.23500000000000001,0.10789620750255106,0.046511627906976744,0.15384615384615385,0.07142857142857142,43
4,0.23600000000000002,0.10873803330463043,0.046511627906976744,0.15384615384615385,0.07142857142857142,43
4,0.23700000000000002,0.10957985910670978,0.046511627906976744,0.15384615384615385,0.07142857142857142,43
4,0.23800000000000002,0.11042168490878915,0.046511627906976744,0.15384615384615385,0.07142857142857142,43
4,0.23900000000000002,0.1112635107108685,0.046511627906976744,0.15384615384615385,0.07142857142857142,43
4,0.24000000000000002,0.11210533651294786,0.046511627906976744,0.15384615384615385,0.07142857142857142,43
4,0.241,0.11243049377055134,0.045454545454545456,0.15384615384615385,0.07017543859649122,44
4,0.242,0.11260696943262224,0.045454545454545456,0.15384615384615385,0.07017543859649122,44
4,0.243,0.11278344509469314,0.045454545454545456,0.15384615384615385,0.07017543859649122,44
4,0.244,0.11295992075676405,0.045454545454545456,0.15384615384615385,0.07017543859649122,44
4,0.245,0.11313639641883495,0.045454545454545456,0.15384615384615385,0.07017543859649122,44
4,0.246,0.11339355362274615,0.044444444444444446,0.15384615384615385,0.06896551724137931,45
4,0.247,0.11399479387274089,0.044444444444444446,0.15384615384615385,0.06896551724137931,45
4,0.248,0.11459603412273565,0.044444444444444446,0.15384615384615385,0.06896551724137931,45
4,0.249,0.11519727437273038,0.044444444444444446,0.15384615384615385,0.06896551724137931,45
4,0.25,0.11579851462272514,0.044444444444444446,0.15384615384615385,0.06896551724137931,45
4,0.251,0.1163997548727199,0.044444444444444446,0.15384615384615385,0.06896551724137931,45
4,0.252,0.11665585897213224,0.043478260869565216,0.15384615384615385,0.06779661016949153,46
4,0.253,0.11668506800958764,0.043478260869565216,0.15384615384615385,0.06779661016949153,46
4,0.254,0.11671427704704303,0.043478260869565216,0.15384615384615385,0.06779661016949153,46
4,0.255,0.11674348608449843,0.043478260869565216,0.15384615384615385,0.06779661016949153,46
4,0.256,0.11677269512195382,0.043478260869565216,0.15384615384615385,0.06779661016949153,46
4,0.257,0.11680443814910062,0.0425531914893617,0.15384615384615385,0.06666666666666667,47
4,0.258,0.11698484190480969,0.0425531914893617,0.15384615384615385,0.06666666666666667,47
4,0.259,0.11716524566051877,0.0425531914893617,0.15384615384615385,0.06666666666666667,47
4,0.26,0.11734564941622783,0.0425531914893617,0.15384615384615385,0.06666666666666667,47
4,0.261,0.1175260531719369,0.0425531914893617,0.15384615384615385,0.06666666666666667,47
4,0.262,0.11770645692764596,0.0425531914893617,0.15384615384615385,0.06666666666666667,47
4,0.263,0.11784856985190517,0.041666666666666664,0.15384615384615385,0.06557377049180328,48
4,0.264,0.11793995985658143,0.041666666666666664,0.15384615384615385,0.06557377049180328,48
4,0.265,0.11803134986125768,0.041666666666666664,0.15384615384615385,0.06557377049180328,48
4,0.266,0.11812273986593394,0.041666666666666664,0.15384615384615385,0.06557377049180328,48
4,0.267,0.1182141298706102,0.041666666666666664,0.15384615384615385,0.06557377049180328,48
4,0.268,0.11830551987528645,0.041666666666666664,0.15384615384615385,0.06557377049180328,48
4,0.269,0.11887262594900666,0.04081632653061224,0.15384615384615385,0.06451612903225806,49
4,0.27,0.11952794427394031,0.04081632653061224,0.15384615384615385,0.06451612903225806,49
4,0.271,0.12018326259887392,0.04081632653061224,0.15384615384615385,0.06451612903225806,49
4,0.272,0.12083858092380757,0.04081632653061224,0.15384615384615385,0.06451612903225806,49
4,0.273,0.12149389924874122,0.04081632653061224,0.15384615384615385,0.06451612903225806,49
4,0.274,0.1221694629948316,0.04,0.15384615384615385,0.06349206349206349,50
4,0.275,0.12290356241513595,0.04,0.15384615384615385,0.06349206349206349,50
4,0.276,0.12363766183544032,0.04,0.15384615384615385,0.06349206349206349,50
4,0.277,0.12437176125574471,0.04,0.15384615384615385,0.06349206349206349,50
4,0.278,0.1251058606760491,0.04,0.15384615384615385,0.06349206349206349,50
4,0.279,0.12583996009635345,0.04,0.15384615384615385,0.06349206349206349,50
4,0.28,0.1262119619204979,0.0392156862745098,0.15384615384615385,0.0625,51
4,0.281,0.12640593242653042,0.0392156862745098,0.15384615384615385,0.0625,51
4,0.28200000000000003,0.1265999029325629,0.0392156862745098,0.15384615384615385,0.0625,51
4,0.28300000000000003,0.1267938734385954,0.0392156862745098,0.15384615384615385,0.0625,51
4,0.28400000000000003,0.12698784394462792,0.0392156862745098,0.15384615384615385,0.0625,51
4,0.28500000000000003,0.12718267177205694,0.038461538461538464,0.15384615384615385,0.06153846153846154,52
4,0.28600000000000003,0.12738687298008788,0.038461538461538464,0.15384615384615385,0.06153846153846154,52
4,0.28700000000000003,0.12759107418811882,0.038461538461538464,0.15384615384615385,0.06153846153846154,52
