contamination,threshold,precision,recall,f1,predicted_positives
0.26,0.1265383835065815,0.07692307692307693,0.2857142857142857,0.12121212121212122,260
0.261,0.12668534721656963,0.07662835249042145,0.2857142857142857,0.12084592145015106,261
0.262,0.1270620845965531,0.07633587786259542,0.2857142857142857,0.12048192771084337,262
0.263,0.1275832898141098,0.07604562737642585,0.2857142857142857,0.12012012012012012,263
0.264,0.1280871632737025,0.07575757575757576,0.2857142857142857,0.11976047904191617,264
0.265,0.1282746023853117,0.07547169811320754,0.2857142857142857,0.11940298507462686,265
0.266,0.12836215490474895,0.07518796992481203,0.2857142857142857,0.11904761904761904,266
0.267,0.12842366640734657,0.0749063670411985,0.2857142857142857,0.11869436201780416,267
0.268,0.12852552374506968,0.07462686567164178,0.2857142857142857,0.11834319526627218,268
0.269,0.12856192170777708,0.07434944237918216,0.2857142857142857,0.11799410029498525,269
0.27,0.12857461002871784,0.07407407407407407,0.2857142857142857,0.11764705882352941,270
0.271,0.1288779384729785,0.07380073800738007,0.2857142857142857,0.11730205278592376,271
0.272,0.12908545999069596,0.07352941176470588,0.2857142857142857,0.11695906432748537,272
0.273,0.1291540590174275,0.07326007326007326,0.2857142857142857,0.11661807580174927,273
0.274,0.1292019466710932,0.072992700729927,0.2857142857142857,0.11627906976744186,274
0.275,0.12936712713441048,0.07272727272727272,0.2857142857142857,0.11594202898550725,275
0.276,0.12954333728738304,0.07246376811594203,0.2857142857142857,0.11560693641618497,276
0.277,0.1297965687617832,0.07220216606498195,0.2857142857142857,0.11527377521613832,277
0.278,0.129982623321698,0.07194244604316546,0.2857142857142857,0.11494252873563218,278
0.279,0.13005974502994697,0.07168458781362007,0.2857142857142857,0.11461318051575932,279
0.28,0.1302029350242198,0.075,0.3,0.12,280
0.281,0.13050344420683999,0.07473309608540925,0.3,0.11965811965811966,281
0.28200000000000003,0.13068054269951374,0.07446808510638298,0.3,0.11931818181818182,282
0.28300000000000003,0.13075955271315717,0.07420494699646643,0.3,0.11898016997167139,283
0.28400000000000003,0.1307857017418255,0.07394366197183098,0.3,0.11864406779661017,284
0.28500000000000003,0.13086970581266538,0.07368421052631578,0.3,0.11830985915492957,285
0.28600000000000003,0.1309210559948314,0.07342657342657342,0.3,0.11797752808988764,286
0.28700000000000003,0.13096787594468065,0.07317073170731707,0.3,0.11764705882352941,287
0.28800000000000003,0.13131552465696741,0.07291666666666667,0.3,0.11731843575418995,288
0.28900000000000003,0.1315422343660187,0.0726643598615917,0.3,0.116991643454039,289
0.29,0.1315928264916358,0.07241379310344828,0.3,0.11666666666666667,290
0.291,0.13228980468047602,0.07216494845360824,0.3,0.11634349030470914,291
0.292,0.13264444022392724,0.07191780821917808,0.3,0.11602209944751381,292
0.293,0.13278312078630716,0.07167235494880546,0.3,0.11570247933884298,293
0.294,0.13286119733000062,0.07142857142857142,0.3,0.11538461538461539,294
0.295,0.13289004066109963,0.0711864406779661,0.3,0.11506849315068493,295
0.296,0.13306829161038516,0.07094594594594594,0.3,0.11475409836065574,296
0.297,0.13319441445229757,0.0707070707070707,0.3,0.11444141689373297,297
